time,open,high,low,close,volume
1674840900,12222.75,12236.0,12222.0,12234.75,5211
1674841200,12234.75,12241.5,12220.0,12222.25,6122
1674841500,12222.25,12229.0,12216.25,12227.0,3640
1674841800,12226.75,12234.0,12222.0,12228.5,3471
1674842100,12229.25,12233.25,12223.5,12224.0,2035
1674842400,12224.25,12230.25,12207.5,12223.25,4094
1674842700,12223.0,12224.75,12216.0,12218.0,2004
1674843000,12218.25,12218.25,12209.25,12215.0,2500
1674843300,12215.5,12215.5,12200.5,12210.25,4149
1674843600,12209.75,12219.75,12208.5,12217.25,4022
1674843900,12217.25,12227.75,12215.0,12225.25,3236
1674844200,12225.25,12240.25,12225.25,12239.75,4764
1674844500,12239.5,12249.5,12236.25,12249.0,4659
1674844800,12248.5,12251.0,12236.75,12248.75,5066
1674845100,12248.25,12257.0,12245.0,12256.5,4073
1674845400,12256.5,12257.0,12247.0,12250.0,3010
1674845700,12249.5,12265.0,12249.5,12255.75,4926
1674846000,12255.75,12266.25,12249.5,12251.5,6834
1674846300,12251.5,12255.5,12242.75,12248.0,3829
1674846600,12247.5,12256.75,12247.5,12254.75,2647
1674846900,12255.0,12267.75,12254.5,12266.5,4713
1674847200,12266.5,12273.25,12260.5,12271.25,3657
1674847500,12271.5,12272.25,12263.75,12264.5,2767
1674847800,12264.75,12269.75,12255.25,12255.5,3353
1674848100,12255.75,12268.5,12255.25,12265.75,2502
1674848400,12265.5,12268.5,12260.25,12260.75,2966
1674848700,12260.25,12276.5,12258.25,12275.25,4011
1674849000,12275.25,12279.0,12271.5,12278.5,3309
1674849300,12278.25,12282.75,12274.0,12274.75,4317
1674849600,12275.25,12285.75,12274.5,12284.75,4846
1674849900,12285.0,12305.25,12284.5,12302.0,8309
1674850200,12302.25,12308.5,12276.0,12278.25,8100
1674850500,12278.25,12283.25,12268.5,12281.0,5173
1674850800,12280.75,12286.75,12264.5,12283.75,5132
1674851100,12283.75,12292.75,12274.25,12292.5,4472
1674851400,12292.25,12303.25,12284.75,12300.0,5952
1674851700,12299.25,12300.5,12286.0,12288.25,5590
1674852000,12288.5,12297.75,12279.25,12283.5,6500
1674852300,12283.0,12283.75,12258.5,12264.75,6850
1674852600,12265.5,12269.5,12220.25,12238.75,12377
1674852900,12238.75,12240.0,12218.25,12223.25,16963
1674853200,12223.0,12231.25,12215.5,12215.75,6362
1674853500,12216.0,12223.5,12212.25,12214.25,2679
1674853800,12214.75,12226.75,12213.0,12221.0,2093
1674854100,12221.5,12223.25,12216.25,12219.25,614
1674854400,12220.0,12224.25,12215.5,12216.25,530
1674854700,12216.0,12221.75,12214.5,12220.75,465
1674855000,12220.0,12221.25,12216.0,12220.5,306
1674855300,12220.25,12222.75,12218.0,12221.25,315
1674855600,12220.75,12224.25,12220.25,12223.75,335
1674855900,12224.0,12225.0,12221.5,12222.5,290
1674856200,12222.5,12223.75,12220.5,12221.25,304
1674856500,12221.0,12222.75,12220.0,12221.0,481
1675033200,12212.5,12222.5,12201.0,12208.0,1674
1675033500,12208.25,12236.5,12207.25,12231.5,1110
1675033800,12231.5,12252.0,12231.5,12245.75,1162
1675034100,12246.25,12249.5,12225.25,12233.5,1430
1675034400,12234.0,12234.75,12202.75,12202.75,1172
1675034700,12202.25,12214.5,12196.25,12197.5,1078
1675035000,12198.25,12206.25,12190.75,12201.5,1158
1675035300,12200.75,12205.0,12198.25,12203.0,309
1675035600,12204.0,12209.25,12198.5,12201.5,382
1675035900,12202.5,12205.0,12198.25,12203.5,275
1675036200,12203.5,12212.5,12201.25,12212.25,373
1675036500,12212.25,12212.75,12203.0,12205.5,276
1675036800,12205.5,12207.75,12193.25,12205.0,691
1675037100,12205.25,12213.75,12205.25,12212.75,507
1675037400,12212.25,12219.0,12208.5,12217.0,552
1675037700,12216.0,12221.0,12215.5,12215.75,392
1675038000,12215.75,12224.0,12215.0,12215.5,391
1675038300,12215.25,12220.5,12214.0,12219.0,246
1675038600,12218.0,12218.0,12212.25,12213.5,284
1675038900,12213.25,12215.5,12206.0,12212.75,438
1675039200,12212.0,12214.5,12206.75,12208.25,180
1675039500,12208.5,12211.25,12201.5,12207.25,469
1675039800,12207.5,12213.0,12206.25,12210.5,233
1675040100,12211.0,12212.5,12205.25,12208.5,275
1675040400,12208.25,12210.25,12202.75,12205.0,399
1675040700,12204.25,12205.25,12195.5,12197.25,492
1675041000,12197.0,12198.0,12183.25,12193.0,1351
1675041300,12193.0,12193.25,12185.25,12187.0,421
1675041600,12186.75,12194.0,12184.5,12192.25,398
1675041900,12193.0,12195.75,12189.75,12193.0,294
1675042200,12193.25,12193.75,12186.5,12191.0,525
1675042500,12191.0,12192.75,12183.75,12187.5,510
1675042800,12187.25,12194.0,12186.75,12193.25,358
1675043100,12193.0,12195.0,12190.25,12192.0,330
1675043400,12192.0,12194.0,12190.25,12193.0,161
1675043700,12192.75,12194.25,12186.75,12190.5,373
1675044000,12190.75,12193.5,12186.5,12187.75,433
1675044300,12187.5,12190.25,12187.0,12189.5,209
1675044600,12189.75,12191.25,12186.5,12187.5,190
1675044900,12187.25,12189.75,12185.5,12186.25,159
1675045200,12186.0,12190.0,12185.75,12189.25,165
1675045500,12189.5,12191.0,12188.5,12189.5,325
1675045800,12189.75,12192.5,12188.25,12188.75,339
1675046100,12188.25,12189.25,12180.75,12185.5,574
1675046400,12185.5,12189.0,12185.5,12187.5,166
1675046700,12186.75,12190.25,12186.5,12189.25,152
1675047000,12189.25,12191.75,12188.0,12189.25,142
1675047300,12188.5,12189.0,12171.5,12183.5,1003
1675047600,12183.75,12185.25,12174.5,12176.25,348
1675047900,12175.25,12177.25,12171.5,12175.0,295
1675048200,12174.25,12177.5,12172.75,12173.75,265
1675048500,12173.5,12176.0,12170.0,12173.5,298
1675048800,12174.5,12182.5,12173.75,12182.25,462
1675049100,12181.75,12184.0,12179.75,12181.0,200
1675049400,12181.5,12184.25,12177.75,12183.25,157
1675049700,12182.75,12188.25,12182.75,12188.0,345
1675050000,12187.75,12188.5,12184.25,12185.25,184
1675050300,12186.0,12186.0,12179.5,12181.5,201
1675050600,12182.25,12185.0,12180.25,12180.5,190
1675050900,12180.5,12186.5,12177.75,12184.75,252
1675051200,12185.25,12192.5,12181.75,12182.25,636
1675051500,12182.0,12188.75,12180.5,12188.5,228
1675051800,12188.0,12192.5,12185.75,12188.25,363
1675052100,12188.0,12189.75,12185.5,12189.0,199
1675052400,12189.0,12189.0,12183.75,12183.75,123
1675052700,12184.25,12186.0,12182.5,12185.5,121
1675053000,12185.75,12186.5,12181.75,12186.25,110
1675053300,12186.5,12187.25,12181.0,12182.0,187
1675053600,12181.5,12184.0,12176.75,12179.75,316
1675053900,12180.5,12182.0,12178.0,12179.0,122
1675054200,12179.0,12181.25,12176.25,12177.75,159
1675054500,12177.75,12180.0,12176.75,12180.0,90
1675054800,12179.25,12179.25,12165.5,12166.75,483
1675055100,12166.75,12172.25,12165.25,12167.75,607
1675055400,12168.0,12170.25,12164.0,12165.25,307
1675055700,12165.0,12167.5,12164.0,12166.0,256
1675056000,12166.5,12167.0,12160.75,12163.0,296
1675056300,12163.0,12166.0,12153.25,12163.75,849
1675056600,12164.25,12165.0,12161.0,12164.25,252
1675056900,12163.75,12167.0,12163.0,12165.5,207
1675057200,12165.25,12171.0,12164.5,12170.5,377
1675057500,12170.75,12171.5,12168.75,12170.25,316
1675057800,12170.25,12174.25,12170.25,12173.5,342
1675058100,12173.0,12175.0,12169.25,12170.0,264
1675058400,12169.75,12173.75,12168.75,12172.5,314
1675058700,12172.75,12179.25,12170.75,12170.75,445
1675059000,12170.5,12176.25,12170.5,12172.25,208
1675059300,12172.75,12176.25,12166.5,12167.25,292
1675059600,12166.75,12170.25,12166.0,12169.0,241
1675059900,12169.0,12170.5,12164.0,12165.25,196
1675060200,12165.25,12168.0,12162.5,12164.5,207
1675060500,12163.75,12167.0,12161.5,12161.75,275
1675060800,12161.0,12163.25,12157.5,12158.5,444
1675061100,12158.25,12164.25,12157.75,12162.75,413
1675061400,12163.5,12163.75,12157.0,12160.5,222
1675061700,12160.5,12168.25,12160.25,12165.0,321
1675062000,12165.5,12169.0,12159.5,12163.5,462
1675062300,12164.0,12168.0,12144.0,12151.25,1178
1675062600,12151.0,12151.0,12140.25,12144.0,846
1675062900,12144.25,12152.25,12144.25,12150.5,427
1675063200,12150.5,12153.25,12142.25,12143.5,512
1675063500,12143.25,12147.25,12141.25,12143.25,527
1675063800,12143.5,12152.25,12140.5,12151.25,702
1675064100,12150.75,12150.75,12142.5,12145.0,421
1675064400,12144.75,12145.5,12132.0,12133.0,731
1675064700,12133.75,12138.0,12131.75,12133.0,469
1675065000,12132.75,12137.5,12129.0,12133.5,580
1675065300,12133.5,12141.75,12132.75,12135.75,938
1675065600,12135.75,12135.75,12118.75,12121.75,1922
1675065900,12122.25,12123.5,12108.0,12118.75,1661
1675066200,12118.75,12122.25,12109.75,12115.75,1076
1675066500,12115.5,12118.0,12106.0,12111.0,964
1675066800,12111.0,12111.5,12097.25,12100.5,1290
1675067100,12100.5,12100.5,12086.0,12092.25,1506
1675067400,12092.0,12100.5,12088.0,12095.25,1193
1675067700,12095.25,12103.0,12094.5,12097.75,1411
1675068000,12098.0,12107.0,12095.0,12101.0,938
1675068300,12101.25,12107.5,12098.0,12106.25,915
1675068600,12105.75,12106.75,12088.75,12091.0,993
1675068900,12089.75,12096.25,12084.0,12092.25,1030
1675069200,12092.75,12106.0,12084.75,12085.25,1930
1675069500,12085.25,12099.25,12080.5,12087.25,1739
1675069800,12088.25,12101.5,12086.75,12100.0,1136
1675070100,12100.25,12109.75,12097.25,12109.0,1180
1675070400,12109.25,12119.0,12101.25,12105.75,1544
1675070700,12105.25,12105.25,12081.5,12084.0,1524
1675071000,12083.5,12089.0,12074.0,12074.75,1693
1675071300,12074.75,12074.75,12055.5,12061.75,2590
1675071600,12061.5,12071.75,12057.25,12068.25,1041
1675071900,12067.5,12083.5,12062.25,12081.0,881
1675072200,12080.75,12084.5,12070.5,12075.0,639
1675072500,12075.5,12077.0,12071.75,12073.5,344
1675072800,12073.75,12077.0,12063.5,12073.25,1239
1675073100,12073.0,12076.75,12066.5,12069.5,805
1675073400,12069.25,12073.75,12064.0,12068.25,793
1675073700,12068.0,12072.5,12061.5,12068.75,775
1675074000,12069.5,12077.0,12066.75,12075.0,486
1675074300,12074.5,12078.75,12063.5,12068.5,788
1675074600,12068.25,12078.0,12064.25,12077.75,578
1675074900,12078.25,12078.5,12073.0,12078.0,389
1675075200,12078.5,12083.0,12074.5,12076.75,606
1675075500,12076.5,12083.0,12076.0,12080.5,469
1675075800,12080.25,12081.0,12071.25,12071.75,455
1675076100,12071.5,12078.5,12069.0,12078.25,492
1675076400,12078.25,12080.75,12065.75,12068.75,798
1675076700,12069.25,12076.5,12066.25,12071.25,837
1675077000,12071.5,12072.5,12062.25,12063.75,479
1675077300,12063.5,12072.75,12062.5,12065.75,580
1675077600,12065.0,12066.25,12056.25,12058.25,785
1675077900,12058.0,12060.5,12053.75,12057.0,845
1675078200,12056.25,12057.25,12039.0,12045.75,2334
1675078500,12045.5,12050.0,12042.25,12046.0,871
1675078800,12045.5,12056.5,12044.75,12054.5,1186
1675079100,12054.75,12066.25,12052.75,12060.0,1295
1675079400,12060.0,12060.0,12048.25,12057.75,978
1675079700,12057.5,12063.75,12055.5,12061.0,656
1675080000,12060.5,12073.0,12060.5,12069.5,1427
1675080300,12069.0,12072.75,12066.5,12067.0,912
1675080600,12067.5,12076.5,12067.5,12075.5,717
1675080900,12075.25,12078.0,12073.75,12076.75,730
1675081200,12076.25,12079.5,12072.0,12072.0,793
1675081500,12072.0,12078.0,12071.0,12077.0,841
1675081800,12076.5,12081.5,12069.5,12074.25,984
1675082100,12074.5,12074.75,12064.5,12067.5,829
1675082400,12067.0,12077.0,12067.0,12075.25,689
1675082700,12075.5,12082.75,12072.25,12082.0,894
1675083000,12081.75,12084.25,12074.75,12077.75,945
1675083300,12077.0,12090.5,12076.25,12083.75,1246
1675083600,12084.0,12084.75,12072.0,12077.5,1231
1675083900,12077.5,12088.5,12073.0,12087.5,1051
1675084200,12088.0,12093.5,12087.25,12093.0,1268
1675084500,12093.25,12094.25,12087.5,12093.5,1023
1675084800,12093.25,12096.25,12088.5,12092.5,1490
1675085100,12092.25,12098.25,12086.25,12095.5,1322
1675085400,12095.0,12095.0,12076.0,12080.5,2130
1675085700,12080.25,12081.5,12069.5,12069.75,1365
1675086000,12069.75,12082.0,12064.5,12081.0,1434
1675086300,12081.5,12087.5,12075.0,12085.5,1422
1675086600,12085.25,12090.25,12081.5,12089.5,1476
1675086900,12089.75,12091.25,12083.75,12085.75,1446
1675087200,12085.5,12090.25,12079.0,12080.5,1433
1675087500,12080.75,12092.0,12079.25,12087.75,1356
1675087800,12087.5,12090.0,12082.5,12086.5,1246
1675088100,12086.75,12090.5,12078.5,12078.75,1638
1675088400,12079.0,12085.0,12075.5,12082.0,1810
1675088700,12082.0,12091.0,12077.0,12083.5,3126
1675089000,12082.25,12110.75,12064.75,12071.75,17817
1675089300,12072.25,12101.5,12059.5,12094.0,11945
1675089600,12094.0,12095.75,12068.5,12086.5,9346
1675089900,12087.0,12131.5,12085.75,12119.25,11829
1675090200,12119.25,12130.0,12078.25,12082.0,9255
1675090500,12082.5,12126.75,12076.0,12119.75,9021
1675090800,12119.5,12138.25,12104.5,12135.5,9423
1675091100,12135.5,12143.25,12115.5,12122.5,8153
1675091400,12122.25,12129.5,12098.25,12108.25,7104
1675091700,12108.75,12112.0,12074.5,12081.25,8483
1675092000,12081.5,12090.5,12056.0,12060.5,8043
1675092300,12060.25,12069.0,12027.5,12053.25,11837
1675092600,12053.25,12053.75,12023.75,12032.0,8229
1675092900,12032.0,12038.25,12004.0,12007.75,9705
1675093200,12008.25,12011.5,11983.5,11993.0,11370
1675093500,11992.75,12007.5,11982.5,12004.75,8563
1675093800,12005.0,12013.25,11987.5,12000.0,8631
1675094100,11999.75,12031.75,11995.75,12027.0,9447
1675094400,12027.25,12031.0,12014.5,12016.75,6392
1675094700,12017.25,12032.0,12013.0,12031.25,5069
1675095000,12031.75,12058.5,12030.0,12041.5,11074
1675095300,12041.5,12063.5,12038.25,12057.25,6144
1675095600,12056.25,12065.0,12040.25,12048.5,5859
1675095900,12048.5,12060.0,12029.25,12055.0,6675
1675096200,12055.25,12071.25,12048.5,12053.5,5701
1675096500,12053.25,12061.0,12041.25,12047.5,4296
1675096800,12047.0,12055.75,12042.25,12047.0,3313
1675097100,12046.5,12056.25,12026.0,12033.0,5696
1675097400,12033.25,12047.75,12024.25,12025.5,3775
1675097700,12025.5,12063.0,12010.25,12060.25,6568
1675098000,12060.75,12064.5,12052.0,12058.0,3603
1675098300,12058.0,12066.75,12056.0,12058.75,3074
1675098600,12058.5,12067.75,12051.75,12067.5,3209
1675098900,12067.0,12068.5,12036.0,12043.25,4942
1675099200,12043.75,12049.5,12033.5,12045.75,3741
1675099500,12045.75,12050.5,12024.5,12049.25,4051
1675099800,12049.5,12053.5,12032.0,12037.0,2831
1675100100,12037.5,12045.25,12030.75,12036.75,2602
1675100400,12036.75,12046.0,12030.5,12033.0,2697
1675100700,12032.5,12034.75,12013.5,12020.75,4419
1675101000,12020.0,12028.5,12005.5,12021.0,4095
1675101300,12021.0,12030.25,12012.25,12020.5,2707
1675101600,12020.75,12023.0,12006.5,12021.75,3586
1675101900,12021.75,12031.5,12020.25,12026.0,3531
1675102200,12026.25,12032.75,12022.25,12026.5,2405
1675102500,12026.5,12057.5,12022.5,12050.75,6114
1675102800,12050.25,12055.25,12043.5,12050.0,3116
1675103100,12049.5,12050.75,12035.75,12039.25,2768
1675103400,12038.75,12039.0,12016.25,12020.75,4133
1675103700,12021.5,12023.75,12012.5,12017.25,2820
1675104000,12017.0,12020.0,11998.0,12011.0,4818
1675104300,12011.0,12014.25,11997.5,12012.75,3814
1675104600,12012.5,12015.25,12001.5,12011.25,3601
1675104900,12011.5,12023.5,12001.25,12021.25,4665
1675105200,12021.5,12031.5,12014.75,12028.75,4556
1675105500,12028.75,12033.75,12013.25,12015.25,3967
1675105800,12015.25,12024.25,12011.5,12019.5,4266
1675106100,12019.0,12023.0,12001.75,12009.25,3922
1675106400,12009.5,12015.25,12001.25,12004.75,2733
1675106700,12004.5,12008.75,11997.5,11999.0,3660
1675107000,11999.25,12009.0,11994.75,12002.75,5020
1675107300,12002.75,12015.0,11994.25,12007.75,4534
1675107600,12007.5,12008.25,11992.0,12002.5,3409
1675107900,12001.75,12007.25,11988.25,11990.75,3896
1675108200,11990.5,11993.0,11983.0,11991.0,4843
1675108500,11990.5,12004.0,11984.0,12000.25,4687
1675108800,12000.25,12019.5,11997.25,12013.5,5881
1675109100,12014.0,12015.5,11987.5,11996.25,5313
1675109400,11996.0,11999.75,11985.0,11985.25,3920
1675109700,11985.5,11988.25,11972.25,11980.75,7851
1675110000,11980.5,11983.5,11968.25,11969.75,6554
1675110300,11969.75,11979.5,11966.5,11972.0,5351
1675110600,11972.0,11992.25,11966.0,11987.0,6442
1675110900,11986.75,12001.25,11986.25,11996.75,5832
1675111200,11996.75,12002.75,11987.0,11992.5,7011
1675111500,11993.0,12002.75,11981.5,11989.0,6057
1675111800,11988.75,12002.25,11975.75,11981.0,8946
1675112100,11979.75,11981.25,11960.0,11971.0,20266
1675112400,11971.25,11991.5,11970.75,11984.75,7467
1675112700,11984.0,11992.25,11983.25,11987.75,2354
1675113000,11988.0,11990.5,11981.75,11983.25,1640
1675113300,11983.5,11985.75,11978.5,11985.25,698
1675113600,11985.75,11990.0,11985.75,11989.25,374
1675113900,11989.0,11995.0,11988.0,11994.0,460
1675114200,11993.75,11997.0,11990.5,11993.0,701
1675114500,11992.0,11995.25,11991.75,11993.0,428
1675114800,11993.0,11994.5,11990.25,11992.25,336
1675115100,11992.5,11994.0,11985.25,11985.75,381
1675115400,11985.75,11988.75,11985.75,11987.0,302
1675115700,11987.0,11990.25,11985.75,11988.75,324
1675119600,11984.0,11995.25,11983.5,11990.0,584
1675119900,11989.75,11992.0,11980.25,11983.25,518
1675120200,11983.75,11987.75,11982.5,11986.75,202
1675120500,11986.5,11990.5,11985.25,11988.75,205
1675120800,11989.25,11993.5,11989.25,11992.5,148
1675121100,11992.0,11993.75,11988.0,11992.5,192
